game_id,date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_win_pct,home_goals_for_avg,home_goals_against_avg,home_goal_differential_avg,home_home_win_pct,away_win_pct,away_goals_for_avg,away_goals_against_avg,away_goal_differential_avg,away_away_win_pct,home_recent_win_pct,home_recent_goal_differential,away_recent_win_pct,away_recent_goal_differential,h2h_home_win_pct,h2h_goal_differential,last_meeting_home_won,home_xgf_pct_avg,home_cf_pct_avg,home_pdo_avg,away_xgf_pct_avg,away_cf_pct_avg,away_pdo_avg,home_wins,home_score,away_score
2021020087,2021-10-25,20212022,12,10,Carolina Hurricanes,Toronto Maple Leafs,0.5714285714285714,4.0,3.142857142857143,0.8571428571428571,0.5,0.5555555555555556,2.7777777777777777,2.5555555555555554,0.2222222222222222,0.3333333333333333,0.5714285714285714,0.8571428571428571,0.5555555555555556,0.2222222222222222,0.5,0.0,0.5,,,,54.11499999999999,55.151666666666664,0.9728333333333333,1.0,4.0,1.0
2021020086,2021-10-25,20212022,3,20,New York Rangers,Calgary Flames,0.7,3.0,2.9,0.1,0.5,0.5555555555555556,3.0,2.3333333333333335,0.6666666666666666,0.5,0.7,0.1,0.5555555555555556,0.6666666666666666,0.5,0.0,0.5,46.724999999999994,47.89000000000001,1.0134999999999998,,,,0.0,1.0,5.0
2021020085,2021-10-25,20212022,13,53,Florida Panthers,Arizona Coyotes,0.7777777777777778,3.888888888888889,2.6666666666666665,1.2222222222222223,0.8,0.3333333333333333,2.4444444444444446,4.0,-1.5555555555555556,0.4,0.7777777777777778,1.2222222222222223,0.3333333333333333,-1.5555555555555556,0.5,0.0,0.5,52.324,54.54600000000001,1.0706,51.722,49.75,0.933,1.0,5.0,3.0
2021020084,2021-10-25,20212022,9,15,Ottawa Senators,Washington Capitals,0.4,2.5,2.7,-0.2,0.5,0.5555555555555556,3.3333333333333335,2.6666666666666665,0.6666666666666666,0.5,0.4,-0.2,0.5555555555555556,0.6666666666666666,0.5,0.0,0.5,50.68599999999999,50.071999999999996,0.9743999999999999,55.008,52.65599999999999,1.0765999999999998,0.0,5.0,7.0
2021020083,2021-10-25,20212022,7,14,Buffalo Sabres,Tampa Bay Lightning,0.4444444444444444,2.7777777777777777,2.5555555555555554,0.2222222222222222,0.5714285714285714,0.5,3.6,3.9,-0.3,0.75,0.4444444444444444,0.2222222222222222,0.5,-0.3,0.5,0.0,0.5,58.41600000000001,55.15,0.994,54.739999999999995,54.10799999999999,0.9276,1.0,5.0,1.0
2021020090,2021-10-26,20212022,1,20,New Jersey Devils,Calgary Flames,0.75,3.25,2.375,0.875,0.8333333333333334,0.6,3.2,2.2,1.0,0.5714285714285714,0.75,0.875,0.6,1.0,0.5,0.0,0.5,,,,48.92,54.57000000000001,1.0018,0.0,3.0,5.0
2021020091,2021-10-26,20212022,5,14,Pittsburgh Penguins,Tampa Bay Lightning,0.7,4.1,2.5,1.6,0.8,0.45454545454545453,3.3636363636363638,4.0,-0.6363636363636364,0.6,0.7,1.6,0.4,-1.0,1.0,4.0,1.0,57.284000000000006,52.291999999999994,1.0652,55.946666666666665,55.37333333333333,0.9176666666666667,0.0,1.0,5.0
2021020093,2021-10-26,20212022,21,54,Colorado Avalanche,Vegas Golden Knights,0.3333333333333333,2.7777777777777777,3.888888888888889,-1.1111111111111112,0.5,0.3333333333333333,2.4444444444444446,3.3333333333333335,-0.8888888888888888,0.3333333333333333,0.3333333333333333,-1.1111111111111112,0.3333333333333333,-0.8888888888888888,0.0,-3.0,0.0,49.403999999999996,48.227999999999994,0.984,47.82000000000001,50.641999999999996,0.9783999999999999,0.0,1.0,3.0
2021020092,2021-10-26,20212022,18,28,Nashville Predators,San Jose Sharks,0.5555555555555556,3.3333333333333335,2.7777777777777777,0.5555555555555556,0.5,0.7142857142857143,3.5714285714285716,2.0,1.5714285714285714,0.75,0.5555555555555556,0.5555555555555556,0.7142857142857143,1.5714285714285714,0.5,0.0,0.5,51.97,51.27,0.9946666666666668,46.962,43.108,1.0483999999999998,1.0,3.0,1.0
2021020094,2021-10-26,20212022,23,30,Vancouver Canucks,Minnesota Wild,0.36363636363636365,2.3636363636363638,3.090909090909091,-0.7272727272727273,0.3333333333333333,0.7777777777777778,3.111111111111111,3.0,0.1111111111111111,0.6666666666666666,0.4,-0.5,0.7777777777777778,0.1111111111111111,0.5,0.0,0.5,42.288333333333334,49.495000000000005,1.01,59.712,56.36800000000001,0.978,0.0,2.0,3.0
2021020095,2021-10-26,20212022,24,52,Anaheim Ducks,Winnipeg Jets,0.4,3.0,3.5,-0.5,0.3333333333333333,0.3333333333333333,3.2222222222222223,3.4444444444444446,-0.2222222222222222,0.0,0.4,-0.5,0.3333333333333333,-0.2222222222222222,0.5,-0.5,0.0,40.24166666666667,43.73500000000001,0.999,45.236000000000004,50.105999999999995,1.0543999999999998,0.0,3.0,4.0
2021020096,2021-10-26,20212022,55,8,Seattle Kraken,Montréal Canadiens,0.3333333333333333,2.2222222222222223,3.111111111111111,-0.8888888888888888,0.3333333333333333,0.2,2.0,3.9,-1.9,0.0,0.3333333333333333,-0.8888888888888888,0.2,-1.9,0.5,0.0,0.5,46.919999999999995,48.0,0.9351666666666666,47.99666666666666,51.84666666666667,0.9803333333333333,1.0,5.0,1.0
2021020101,2021-10-27,20212022,22,4,Edmonton Oilers,Philadelphia Flyers,0.9,3.9,2.5,1.4,1.0,0.5,3.25,2.875,0.375,0.0,0.9,1.4,0.5,0.375,0.5,0.0,0.5,52.02,47.251999999999995,1.0231999999999999,,,,0.0,3.0,5.0
2021020100,2021-10-27,20212022,25,54,Dallas Stars,Vegas Golden Knights,0.5454545454545454,2.6363636363636362,2.727272727272727,-0.09090909090909091,1.0,0.4,2.5,3.1,-0.6,0.5,0.6,0.2,0.4,-0.6,0.5,0.0,0.5,44.059999999999995,43.903333333333336,0.9683333333333333,46.098333333333336,49.31833333333333,0.9903333333333332,0.0,2.0,3.0
